id	nm	lat	lon	countryCode
4156370	Fussels Corner	28.054190	-81.860641	US
4156462	Gandy	27.868500	-82.616119	US
4156657	Geneva	28.739719	-81.115059	US
4156746	Gibsonia	28.114740	-81.973686	US
4156748	Gibsonton	27.853640	-82.382591	US
4156752	Gifford	27.675310	-80.409218	US
4156824	Gladeview	25.839260	-80.235603	US
4156844	Glencoe	29.025820	-80.972000	US
4156947	Golden Lakes	26.700621	-80.164772	US
4156959	Goldenrod	28.610279	-81.288681	US
4156975	Gonzalez	30.581579	-87.291359	US
4157092	Gotha	28.527781	-81.523132	US
4157095	Goulding	30.442980	-87.222473	US
4157097	Goulds	25.562611	-80.382278	US
4157427	Green Cove Springs	29.991911	-81.678146	US
4157605	Groveland	28.558050	-81.851189	US
4157634	Gulf Breeze	30.357140	-87.163857	US
4157657	Gulf Gate Estates	27.251730	-82.514709	US
4157687	Gulfport	27.748360	-82.703430	US
4157981	Hamptons at Boca Raton	26.382580	-80.185883	US
4158032	Harbor Bluffs	27.909470	-82.827599	US
4158060	Harbour Heights	26.990891	-82.002312	US
4158091	Harlem	26.737570	-80.950897	US
4158094	Harlem Heights	26.516190	-81.927872	US
4158296	Heathrow	28.763330	-81.372238	US
4158445	Hernando	28.899981	-82.374542	US
4158446	Hernando Beach	28.469440	-82.659271	US
4158591	High Point	26.465910	-80.128098	US
4158595	High Springs	29.826910	-82.596779	US
4158599	Highland Beach	26.399521	-80.065598	US
4158604	Highland City	27.965300	-81.877861	US
4158668	Hill n Dale	28.519720	-82.299263	US
4158693	Hilliard	30.691071	-81.917328	US
4158758	Hobe Sound	27.059500	-80.136429	US
4158844	Holden Heights	28.496670	-81.387848	US
4158914	Holly Hill	29.243589	-81.037560	US
4158966	Holmes Beach	27.495319	-82.710930	US
4159071	Homosassa	28.781370	-82.615097	US
4159077	Homosassa Springs	28.803591	-82.575928	US
4159335	Hudson	28.364450	-82.693428	US
4159416	Hunters Creek	28.360559	-81.422287	US
4159484	Hypoluxo	26.566460	-80.053368	US
4159575	Indialantic	28.089460	-80.565613	US
4159608	Indian Harbour Beach	28.148899	-80.588387	US
4159659	Indian River Estates	27.364491	-80.309769	US
4159672	Indian River Shores	27.716700	-80.384216	US
4159675	Indian Rocks Beach	27.875299	-82.851219	US
4159687	Indiantown	27.027281	-80.485611	US
4159786	Inverness	28.835819	-82.330368	US
4159796	Inwood	28.036970	-81.765083	US
4159839	Islamorada	24.924299	-80.627838	US
4160086	Jan-Phyl Village	28.014740	-81.771751	US
4160102	Jasper	30.518270	-82.948189	US
4160171	Jensen Beach	27.254490	-80.229767	US
4160570	June Park	28.072241	-80.680061	US
4160604	Juno Beach	26.879780	-80.053368	US
4160651	Kathleen	28.120850	-82.023140	US
4160749	Kenneth City	27.815580	-82.720100	US
4160752	Kensington Park	27.359489	-82.496490	US
4160789	Key Biscayne	25.693710	-80.162819	US
4160795	Key Largo	25.086519	-80.447281	US
4160932	Kings Point	26.445351	-80.139771	US
4161075	LaBelle	26.761730	-81.438408	US
4161118	Lady Lake	28.917490	-81.922859	US
4161141	Laguna Beach	30.239651	-85.924103	US
4161150	Lake Alfred	28.091961	-81.723412	US
4161161	Lake Belvedere Estates	26.689230	-80.133377	US
4161187	Lake City	30.189680	-82.639290	US
4161195	Lake Clarke Shores	26.645340	-80.075882	US
4161228	Lake Forest	25.977591	-80.183098	US
4161254	Lake Helen	28.980820	-81.233391	US
4161296	Lake Lorraine	30.441589	-86.565231	US
4161298	Lake Lucerne	25.965090	-80.241440	US
4161327	Lake Panasoffkee	28.755819	-82.094810	US
4161334	Lake Park	26.800341	-80.066429	US
4161344	Lake Placid	27.293100	-81.362846	US
4161352	Lake Sarasota	27.292549	-82.437599	US
4161373	Lake Mary	28.758881	-81.317841	US
4161400	Lake Wales	27.901409	-81.585907	US
4161444	Lakeland Highlands	27.959749	-81.950081	US
4161460	Lakes by the Bay	25.572330	-80.325333	US
4161474	Lakeside Green	26.739229	-80.114487	US
4161510	Lakewood Park	27.543091	-80.402267	US
4161571	Lantana	26.586740	-80.051987	US
4161624	Lauderdale-by-the-Sea	26.192030	-80.096428	US
4161659	Laurel	27.143780	-82.461578	US
4161733	Lecanto	28.851650	-82.487602	US
4161807	Lely	26.100651	-81.728416	US
4161810	Lely Resort	26.080931	-81.697861	US
4161957	Lighthouse Point	26.275640	-80.087273	US
4162461	Live Oak	30.294950	-82.984016	US
4162532	Lochmoor Waterway Estates	26.644239	-81.909813	US
4162539	Lockhart	28.619440	-81.442574	US
4162776	Longboat Key	27.412540	-82.658989	US
4162783	Longwood	28.703051	-81.338402	US
4162856	Loughman	28.241961	-81.566742	US
4162911	Lower Grand Lagoon	30.144091	-85.750763	US
4162948	Loxahatchee Groves	26.683680	-80.279770	US
4163083	Macclenny	30.282181	-82.122063	US
4163129	Madeira Beach	27.798080	-82.797318	US
4163140	Madison	30.469379	-83.412933	US
4163232	Malabar	28.003630	-80.565613	US
4163248	Malone	30.957689	-85.162148	US
4163296	Manatee Road	29.513020	-82.914291	US
4163318	Mango	27.979740	-82.306480	US
4163379	Marathon	24.713751	-81.090347	US
4163384	Marco	25.972601	-81.728981	US
4163428	Marianna	30.774361	-85.226868	US
4163599	Mary Esther	30.409920	-86.663010	US
4163635	Mascotte	28.578329	-81.886749	US
4163833	McGregor	26.560909	-81.914528	US
4163954	Medulla	27.967800	-81.973419	US
4163972	Melbourne Beach	28.068350	-80.560333	US
4163994	Melrose Park	26.113420	-80.193382	US
4164047	Memphis	27.535870	-82.561211	US
4164166	Miami Gardens	25.979811	-80.202553	US
4164211	Miami Shores	25.863150	-80.192833	US
4164223	Miami Springs	25.822321	-80.289497	US
4164253	Micco	27.880581	-80.500328	US
4164343	Midway	30.495480	-84.454353	US
4164387	Middleburg	30.068850	-81.860382	US
4164547	Milton	30.632410	-87.039688	US
4164554	Mims	28.665270	-80.844780	US
4164575	Minneola	28.574440	-81.746193	US
4164602	Miramar Beach	30.374371	-86.358559	US
4164632	Mission Bay	26.370081	-80.209770	US
4164803	Monticello	30.545200	-83.870163	US
4165069	Mount Dora	28.802490	-81.644524	US
4165218	Mount Plymouth	28.808050	-81.533127	US
4165419	Mulberry	27.895300	-81.973419	US
4165574	Naples Manor	26.088699	-81.726196	US
4165576	Naples Park	26.261749	-81.809250	US
4165580	Naranja	25.518160	-80.422829	US
4165695	Neptune Beach	30.311911	-81.396469	US
4165869	New Port Richey	28.244181	-82.719269	US
4165961	Newberry	29.646351	-82.606499	US
4165995	Niceville	30.516859	-86.482170	US
4166047	Nocatee	27.160330	-81.882309	US
4166049	Nokomis	27.119221	-82.444260	US
4166096	North Andrews Gardens	26.191469	-80.144211	US
4166105	North Bay Village	25.846210	-80.153938	US
4166124	North Brooksville	28.573050	-82.408150	US
4166253	North Palm Beach	26.817560	-80.081993	US
4166293	North River Shores	27.217550	-80.269768	US
4166298	North Sarasota	27.373930	-82.518433	US
4166628	Oakland	28.555000	-81.633133	US
4166723	Ocean City	30.441031	-86.613564	US
4166787	Odessa	28.193899	-82.591759	US
4166822	Okeechobee	27.243931	-80.829781	US
4166936	Oldsmar	28.034180	-82.665100	US
4166943	Olga	26.718960	-81.712303	US
4166979	Olympia Heights	25.726770	-80.355331	US
4167055	Orange City	28.948879	-81.298668	US
4167102	Orange Park	30.166071	-81.706482	US
4167127	Orangetree	26.292860	-81.588417	US
4167176	Orlovista	28.538340	-81.460350	US
4167190	Ormond-by-the-Sea	29.349140	-81.066452	US
4167245	Osprey	27.196159	-82.490372	US
4167473	Pahokee	26.820061	-80.665337	US
4167482	Palatka	29.648581	-81.637581	US
4167505	Palm Beach	26.705620	-80.036430	US
4167594	Palm Springs North	25.935101	-80.333832	US
4167632	Palmetto	27.521429	-82.572319	US
4167647	Palmetto Estates	25.621490	-80.362000	US
4167695	Panama City Beach	30.176590	-85.805489	US
4167797	Parker	30.131041	-85.603256	US
4168062	Pebble Creek	28.148350	-82.345650	US
4168095	Pelican Bay	26.231199	-81.805641	US
4168138	Pembroke Park	25.987869	-80.174767	US
4168244	Perry	30.117439	-83.581810	US
4168418	Pine Castle	28.471951	-81.367851	US
4168506	Pine Island Ridge	26.094810	-80.273941	US
4168556	Pine Manor	26.572849	-81.878143	US
4168563	Pine Ridge	28.938311	-82.473427	US
4168564	Pine Ridge	26.230640	-81.795921	US
4168761	Placid Lakes	27.241440	-81.407021	US
4168784	Plantation	27.068110	-82.372871	US
4169018	Pompano Beach Highlands	26.282860	-80.106987	US
4169033	Ponce Inlet	29.096371	-80.936996	US
4169144	Port LaBelle	26.756451	-81.405083	US
4169160	Port Richey	28.271681	-82.719551	US
4169166	Port Saint Joe	29.811880	-85.302971	US
4169170	Port Saint John	28.476950	-80.788673	US
4169176	Port Salerno	27.144220	-80.200600	US
4169378	Progress Village	27.900299	-82.364540	US
4169510	Quincy	30.587139	-84.583252	US
4169811	Redington Shores	27.826139	-82.828987	US
4170000	Richmond Heights	25.631491	-80.368942	US
4170014	Ridge Manor	28.507500	-82.170357	US
4170018	Ridge Wood Heights	27.287270	-82.513153	US
4170019	Ridgecrest	27.897240	-82.803436	US
4170092	River Park	27.314211	-80.347267	US
4170301	Rock Island	26.155090	-80.176987	US
4170556	Rotonda	26.883680	-82.290092	US
4170625	Royal Palm Estates	26.681730	-80.125038	US
4170894	Saint Augustine	29.894690	-81.314522	US
4170896	Saint Augustine Beach	29.850531	-81.265350	US
4170908	Saint Augustine Shores	29.810801	-81.310349	US
4171010	Saint George	28.056410	-82.727882	US
4171061	Saint James City	26.497580	-82.078430	US
4171522	Saint Pete Beach	27.725309	-82.741211	US
4171741	Samoset	27.469481	-82.541489	US
4172052	Sanibel	26.448971	-82.022308	US
4172150	Sarasota Springs	27.308941	-82.479538	US
4172173	Satellite Beach	28.176121	-80.590050	US
4172206	Sawgrass	30.192739	-81.370644	US
4172294	Scott Lake	25.941481	-80.231987	US
4172366	Seaside	30.321030	-86.141609	US
4172383	Sebring	27.495590	-81.440910	US
4172413	Seffner	27.983629	-82.275650	US
4172460	Seminole Manor	26.583679	-80.100319	US
4172557	Sewalls Point	27.199490	-80.202271	US
4172602	Shady Hills	28.410000	-82.542877	US
4172658	Sharpes	28.432230	-80.760048	US
4172935	Siesta Key	27.301991	-82.551491	US
4173007	Silver Springs Shores	29.104420	-82.020638	US
4173124	Sky Lake	28.457230	-81.391457	US
4173376	South Bay	26.663960	-80.716171	US
4173380	South Beach	27.591141	-80.344223	US
4173394	South Apopka	28.661940	-81.509521	US
4173396	South Brooksville	28.531380	-82.402321	US
4173431	South Daytona	29.165819	-81.004501	US
4173460	South Gate Ridge	27.286440	-82.496758	US
4173467	South Highpoint	27.916969	-82.712883	US
4173495	South Miami	25.707600	-80.293381	US
4173524	South Pasadena	27.755030	-82.737602	US
4173528	South Patrick Shores	28.202230	-80.609497	US
4173558	South Sarasota	27.286160	-82.532883	US
4173634	Southgate	27.308100	-82.509819	US
4173717	Southwest Ranches	26.058701	-80.337273	US
4173892	Springfield	30.153259	-85.611320	US
4173999	Starke	29.944130	-82.109833	US
4174131	Stock Island	24.567089	-81.738419	US
4174343	Suncoast Estates	26.711740	-81.868973	US
4174518	Surfside	25.878429	-80.125603	US
4174600	Sweetwater	25.763430	-80.373108	US
4174700	Taft	28.429729	-81.365067	US
4174791	Tangelo Park	28.455839	-81.445900	US
4174793	Tangerine	28.764990	-81.630630	US
4174861	Tavares	28.804159	-81.725632	US
4174870	Tavernier	25.011520	-80.515060	US
4174888	Taylor Creek	27.216709	-80.789497	US
4174921	Tedder	26.284250	-80.122269	US
4175011	Tequesta	26.968109	-80.128647	US
4175022	Terra Mar	26.216190	-80.095322	US
4175136	The Meadows	27.361710	-82.468979	US
4175269	Thonotosassa	28.061411	-82.302307	US
4175298	Three Oaks	26.470079	-81.793968	US
4175319	Tice	26.674789	-81.815079	US
4175331	Tierra Verde	27.691971	-82.723427	US
4175363	Tiger Point	30.378531	-87.055519	US
4175391	Timber Pines	28.470280	-82.603157	US
4175626	Treasure Island	27.769190	-82.768990	US
4175637	Trenton	29.613291	-82.817619	US
4175993	Twin Lakes	26.180920	-80.160049	US
4176059	Umatilla	28.929430	-81.665627	US
4176109	Union Park	28.568060	-81.286179	US
4176277	Upper Grand Lagoon	30.163260	-85.740761	US
4176316	Valparaiso	30.508530	-86.502731	US
4176324	Vamo	27.222000	-82.497871	US
4176387	Venice Gardens	27.073111	-82.407600	US
4176508	Villages of Oriole	26.462299	-80.152817	US
4176509	Villano Beach	29.938580	-81.302017	US
4176527	Vineyards	26.227871	-81.709251	US
4176550	Virginia Gardens	25.810381	-80.302269	US
4177308	Wahneta	27.952801	-81.727020	US
4177450	Warm Mineral Springs	27.059780	-82.260094	US
4177465	Warrington	30.384090	-87.274971	US
4177542	Watertown	30.192450	-82.614571	US
4177569	Wauchula	27.547260	-81.811470	US
4177617	Wedgefield	28.487780	-81.077293	US
4177759	West Bradenton	27.502541	-82.613991	US
4177787	West DeLand	29.015820	-81.333122	US
4177874	West Miami	25.763430	-80.296158	US
4177897	West Park	25.984541	-80.198936	US
4177917	West Perrine	25.605940	-80.362831	US
4177930	West Samoset	27.469481	-82.556763	US
4177950	West Vero Corridor	27.637751	-80.485764	US
4178032	Westview	25.882040	-80.241989	US
4178053	Westwood Lake	25.729271	-80.372833	US
4178074	Wewahitchka	30.112700	-85.200470	US
4178111	Whiskey Creek	26.572580	-81.890091	US
4178116	Whisper Walk	26.396191	-80.188103	US
4178137	White City	27.373930	-80.333939	US
4178215	Whitfield	27.411711	-82.565933	US
4178292	Wildwood	28.865259	-82.038971	US
4178397	Williamsburg	28.414450	-81.442848	US
4178414	Williston	29.387470	-82.446770	US
4178419	Williston Highlands	29.340521	-82.541496	US
4178449	Willow Oak	27.916140	-82.017860	US
4178485	Wilton Manors	26.160360	-80.138931	US
4178488	Wimauma	27.712530	-82.298981	US
4178501	Windermere	28.495560	-81.534798	US
4178540	Winston	28.031691	-82.014809	US
4178548	Winter Beach	27.719200	-80.420609	US
4178741	Woodville	30.314091	-84.247398	US
4178919	Yulee	30.631901	-81.606491	US
4178933	Zellwood	28.731110	-81.601181	US
4178941	Zephyrhills	28.233620	-82.181190	US
4178992	Abbeville	31.992121	-83.306824	US
4179094	Adairsville	34.368698	-84.934113	US
4179193	Adel	31.137140	-83.423492	US
4179313	Alamo	32.147121	-82.777924	US
4179557	Alma	31.539370	-82.462357	US
4180316	Ashburn	31.706011	-83.653221	US
4180512	Auburn	34.013721	-83.827682	US
4180564	Austell	33.812611	-84.634377	US
4180638	Avondale Estates	33.771488	-84.267143	US
4180775	Bainbridge	30.903799	-84.575470	US
4180868	Baldwin	34.491772	-83.537392	US
4181110	Barnesville	33.054569	-84.155746	US
4181333	Baxley	31.778250	-82.348457	US
4183305	Blackshear	31.306049	-82.242073	US
4183363	Blakely	31.377680	-84.934090	US
4183463	Bloomingdale	32.132420	-81.299004	US
4183772	Bonanza	33.465672	-84.336594	US
4183899	Bowdon	33.537891	-85.253281	US
4184165	Braselton	34.109268	-83.762672	US
4184222	Bremen	33.721218	-85.145500	US
4185076	Buena Vista	32.319038	-84.517143	US
4185110	Buford	34.120659	-84.004349	US
4185437	Butler	32.557091	-84.238251	US
4185553	Byron	32.653759	-83.759628	US
4185632	Cairo	30.877411	-84.201286	US
4185863	Camilla	31.231291	-84.210457	US
4186955	Cedartown	34.053711	-85.254951	US
4187055	Centerville	32.630138	-83.689629	US
4187204	Chamblee	33.892052	-84.298813	US
4187435	Chatsworth	34.765911	-84.769943	US
4187446	Chattanooga Valley	34.932850	-85.355507	US
4187696	Chickamauga	34.871189	-85.290787	US
4188233	Clarkston	33.809551	-84.239639	US
4188239	Claxton	32.161579	-81.903999	US
4188287	Clayton	34.878151	-83.400993	US
4188590	Cochran	32.386829	-83.354607	US
4188815	College Park	33.653439	-84.449371	US
4188934	Colquitt	31.171289	-84.733253	US
4189014	Commerce	34.203999	-83.457108	US
4189157	Conley	33.644829	-84.325760	US
4189423	Cordele	31.963511	-83.782387	US
4189529	Cornelia	34.511490	-83.527122	US
4189612	Country Club Estates	33.989281	-83.409599	US
4189613	Country Club Estates	31.212730	-81.464272	US
4189785	Covington	33.596779	-83.860184	US
4190396	Cumming	34.207321	-84.140190	US
4190434	Cusseta	32.305431	-84.772697	US
4190451	Cuthbert	31.771271	-84.789368	US
4190523	Dacula	33.988720	-83.897957	US
4190598	Dallas	33.923710	-84.840767	US
4190744	Darien	31.370230	-81.433990	US
4190940	Davisboro	32.979038	-82.607910	US
4190953	Dawson	31.773500	-84.446579	US
4190979	Dawsonville	34.421211	-84.119080	US
4191144	Deenwood	31.221880	-82.385406	US
4191628	Dock Junction	31.202450	-81.516769	US
4191735	Donalsonville	31.040461	-84.879089	US
4191768	Doraville	33.898159	-84.283257	US
4191916	Douglas	31.508810	-82.849869	US
4192088	Druid Hills	33.780380	-84.336037	US
4192606	East Dublin	32.548222	-82.871811	US
4192754	Eastman	32.197670	-83.177650	US
4192800	Eatonton	33.326801	-83.388496	US
4193099	Elberton	34.111221	-82.867081	US
4193661	Euharlee	34.144821	-84.932999	US
4194072	Experiment	33.265388	-84.281593	US
4194111	Fair Oaks	33.916489	-84.544647	US
4194121	Fairburn	33.567059	-84.581039	US
4194202	Fairview	34.945629	-85.284401	US
4195168	Fitzgerald	31.714911	-83.252647	US
4195544	Flowery Branch	34.185101	-83.925179	US
4195600	Folkston	30.830509	-82.009842	US
4195771	Forsyth	33.034302	-83.938240	US
4195850	Fort Oglethorpe	34.948959	-85.256897	US
4195869	Fort Valley	32.553761	-83.887413	US
4196688	Garden City	32.114368	-81.153999	US
4196917	Georgetown	31.983259	-81.227333	US
4197325	Glennville	31.936590	-81.928452	US
4197593	Gordon	32.882092	-83.332382	US
4197884	Grantville	33.234840	-84.835770	US
4197938	Gray	33.009579	-83.533783	US
4197968	Grayson	33.894272	-83.955742	US
4198204	Greensboro	33.575680	-83.182381	US
4198298	Gresham Park	33.703442	-84.314369	US
4198514	Grovetown	33.450420	-82.198181	US
4198592	Gumlog	34.491772	-83.096542	US
4198750	Hahira	30.991310	-83.372658	US
4198972	Hampton	33.387058	-84.282982	US
4199055	Hannahs Mill	32.932911	-84.349358	US
4199075	Hapeville	33.660110	-84.410202	US
4199185	Hardwick	33.068199	-83.223488	US
4199219	Harlem	33.414581	-82.312622	US
4199572	Hartwell	34.352879	-82.932091	US
4199694	Hawkinsville	32.283772	-83.472122	US
4199778	Hazlehurst	31.869631	-82.594299	US
4199928	Helena	32.073792	-82.914589	US
4200088	Hephzibah	33.314030	-82.096786	US
4200707	Hiram	33.875660	-84.762161	US
4200849	Hogansville	33.173180	-84.914940	US
4201047	Holly Springs	34.173988	-84.501320	US
4201144	Homerville	31.036600	-82.747078	US
4202021	Indian Springs	33.242619	-83.920738	US
4202022	Indian Springs	34.957851	-85.164398	US
4202260	Irondale	33.480671	-84.358810	US
4202308	Isle of Hope	31.981880	-81.060944	US
4202426	Jackson	33.294571	-83.966019	US
4202634	Jasper	34.467869	-84.429092	US
4202672	Jefferson	34.117050	-83.572388	US
4202673	Jefferson	33.449299	-83.311546	US
4202810	Jesup	31.607441	-81.885391	US
4203316	Jonesboro	33.521500	-84.353813	US
4204241	LaFayette	34.704800	-85.281898	US
4204350	Lake City	33.606499	-84.335197	US
4204775	Lakeland	31.041040	-83.075150	US
4204818	Lakeview	34.979240	-85.258842	US
4204838	Lakeview Estates	33.706779	-84.031578	US
4205164	Lavonia	34.435940	-83.106819	US
4205392	Leesburg	31.732121	-84.170738	US
4205724	Lilburn	33.890099	-84.142967	US
4205805	Lindale	34.186760	-85.174667	US
4205889	Lithonia	33.712330	-84.105186	US
4206502	Locust Grove	33.345951	-84.109077	US
4206547	Loganville	33.839001	-83.900742	US
4206882	Louisville	33.001541	-82.411240	US
4206905	Lovejoy	33.436218	-84.314369	US
4207098	Lula	34.387600	-83.666290	US
4207128	Lumpkin	32.050991	-84.799088	US
4207205	Lyons	32.204350	-82.321793	US
4207447	Madison	33.595680	-83.467941	US
4207625	Manchester	32.859852	-84.619926	US
4208683	McRae	32.067951	-82.900703	US
4209013	Metter	32.397121	-82.060120	US
4209132	Midway	31.805771	-81.430656	US
4209454	Millen	32.804050	-81.949280	US
4209884	Monroe	33.794842	-83.713226	US
4209927	Montezuma	32.305161	-84.027412	US
4209934	Montgomery	31.940491	-81.122047	US
4209951	Monticello	33.304852	-83.683228	US
4210254	Morrow	33.583172	-84.339371	US
4210397	Moultrie	31.179911	-83.789062	US
4211083	Mount Vernon	32.178509	-82.594582	US
4211428	Mountain Park	33.844269	-84.129356	US
4211839	Nashville	31.207420	-83.250153	US
4212770	Nicholls	31.517420	-82.634857	US
4212888	Norcross	33.941212	-84.213531	US
4213771	Oakwood	34.227600	-83.884354	US
4213772	Oakwood	33.548168	-83.974350	US
4213812	Ocilla	31.594360	-83.250427	US
4214538	Oxford	33.618999	-83.867409	US
4214627	Palmetto	33.517891	-84.669647	US
4214693	Panthersville	33.707329	-84.271873	US
4215163	Pearson	31.297701	-82.852371	US
4215243	Pelham	31.127680	-84.151848	US
4215251	Pembroke	32.136028	-81.622063	US
4215391	Perry	32.458210	-83.731567	US
4217075	Port Wentworth	32.149090	-81.163170	US
4217214	Powder Springs	33.859550	-84.683823	US
4217634	Putney	31.470181	-84.117683	US
4217712	Quitman	30.784920	-83.559883	US
4217931	Raoul	34.449539	-83.594337	US
4218244	Reed Creek	34.445938	-82.924873	US
4218414	Reidsville	32.086861	-82.117897	US
4218752	Richmond Hill	31.938271	-81.303436	US
4218882	Rincon	32.296028	-81.235390	US
4218896	Ringgold	34.915909	-85.109123	US
4219459	Rockmart	34.002602	-85.041611	US
4219964	Rossville	34.983131	-85.286072	US
4220073	Royston	34.287048	-83.110153	US
4220861	Saint Simon Mills	31.170790	-81.407318	US
4220862	Saint Simons	31.135229	-81.390099	US
4221206	Sandersville	32.981541	-82.810143	US
4221732	Scottdale	33.789829	-84.264091	US
4221953	Senoia	33.302341	-84.553818	US
4223004	Skidaway Island	31.934940	-81.047050	US
4223469	Social Circle	33.656231	-83.718231	US
4223516	Soperton	32.377121	-82.592361	US
4223871	Sparks	31.166861	-83.437378	US
4224162	Springfield	32.372410	-81.311501	US
4224427	Statham	33.965111	-83.596558	US
4224745	Stone Mountain	33.808159	-84.170197	US
4225122	Summerville	34.480640	-85.347733	US
4225346	Swainsboro	32.597389	-82.333740	US
4225515	Sylvania	32.750439	-81.636780	US
4225522	Sylvester	31.530729	-83.835449	US
4225658	Tallapoosa	33.744549	-85.288010	US
4225973	Temple	33.737049	-85.032440	US
4226364	Thomaston	32.888191	-84.326591	US
4226435	Thomson	33.470692	-82.504570	US
4226499	Thunderbolt	32.033539	-81.049828	US
4226722	Toccoa	34.577320	-83.332390	US
4227012	Trenton	34.872021	-85.509132	US
4227593	Tybee Island	32.000221	-80.845673	US
4227612	Tyrone	33.471230	-84.597153	US
4227639	Unadilla	32.261551	-83.736572	US
4228425	Vidalia	32.217690	-82.413460	US
4228440	Vienna	32.091560	-83.795448	US
4228452	Villa Rica	33.732052	-84.919113	US
4228518	Vinings	33.864830	-84.464371	US
4229079	Wadley	32.866821	-82.404022	US
4229357	Walthourville	31.774099	-81.632607	US
4229517	Warrenton	33.407082	-82.662079	US
4229546	Washington	33.736790	-82.739311	US
4229691	Watkinsville	33.862900	-83.408768	US
4229763	Waycross	31.213551	-82.354019	US
4229791	Waynesboro	33.089870	-82.015671	US
4230259	West Point	32.877911	-85.183273	US
4230280	West Point	32.793468	-83.807411	US
4230760	Whitemarsh Island	32.028820	-81.016777	US
4231523	Winder	33.992611	-83.720169	US
4231997	Wrens	33.207649	-82.391792	US
4232049	Wrightsville	32.729328	-82.719856	US
4232568	Albion	38.377548	-88.056152	US
4232652	Alorton	38.589771	-90.120110	US
4232662	Altamont	39.061989	-88.748108	US
4232776	Anna	37.460331	-89.247032	US
4232911	Arthur	39.714760	-88.472282	US
4232997	Athens	39.960880	-89.723991	US
4233029	Auburn	39.591721	-89.746490	US
4233090	Aviston	38.606720	-89.607590	US
4233586	Benton	37.996719	-88.920067	US
4233662	Bethalto	38.909210	-90.040657	US
4234362	Breese	38.610600	-89.527031	US
4234436	Brighton	39.039768	-90.140663	US
4234985	Cairo	37.005329	-89.176460	US
4235211	Carlinville	39.279770	-89.881767	US
4235229	Carlyle	38.610329	-89.372581	US
4235246	Carmi	38.090881	-88.158653	US
4235288	Carrollton	39.302269	-90.407059	US
4235311	Carterville	37.760052	-89.077301	US
4235334	Casey	39.299198	-87.992531	US
4235355	Caseyville	38.636719	-90.025658	US
4235600	Centreville	38.583382	-90.125107	US
4235724	Chester	37.913658	-89.822052	US
4235804	Christopher	37.972549	-89.053413	US
4236206	Columbia	38.443661	-90.201218	US
4237312	Du Quoin	38.011440	-89.236191	US
4237383	Dupo	38.516159	-90.210388	US
4237473	East Alton	38.880329	-90.111221	US
4237727	Effingham	39.120041	-88.543381	US
4237767	Eldorado	37.813660	-88.438103	US
4238081	Fairfield	38.378941	-88.359772	US
4238104	Fairmont City	38.649769	-90.093163	US
4238777	Flora	38.668941	-88.485603	US
4238858	Forsyth	39.932541	-88.951187	US
4239058	Freeburg	38.427551	-89.913712	US
4239337	Georgetown	39.975311	-87.635849	US
4239423	Gillespie	39.129768	-89.819542	US
4239465	Glen Carbon	38.748379	-89.983162	US
4239483	Girard	39.446442	-89.780930	US
4240284	Harrisburg	37.738380	-88.540611	US
4240540	Herrin	37.803108	-89.027573	US
4240679	Highland	38.739491	-89.671204	US
4240782	Hillsboro	39.161160	-89.493698	US
4240857	Holiday Shores	38.921989	-89.940659	US
4241354	Ina	38.151161	-88.903961	US
4241934	Johnston City	37.820610	-88.927567	US
4242769	Lawrenceville	38.729210	-87.681686	US
4242790	Lebanon	38.603939	-89.807320	US
4243131	Litchfield	39.175331	-89.654259	US
4243740	Madison	38.682549	-90.157051	US
4243918	Marissa	38.250050	-89.750099	US
4243951	Marshall	39.391430	-87.693642	US
4244026	Maryville	38.723660	-89.955933	US
4244031	Mascoutah	38.490330	-89.793152	US
4244307	McLeansboro	38.093380	-88.535606	US
4244462	Metropolis	37.151169	-88.732002	US
4244637	Millstadt	38.461441	-90.091782	US
4244967	Mount Carmel	38.410881	-87.761421	US
4245045	Mount Olive	39.072269	-89.727310	US
4245136	Mount Sterling	39.987270	-90.763458	US
4245174	Mount Zion	39.771431	-88.874237	US
4245336	Murphysboro	37.764500	-89.335091	US
4245376	Nashville	38.343658	-89.380638	US
4245463	New Athens	38.326439	-89.877052	US
4245474	New Baden	38.535049	-89.700653	US
4245744	Nokomis	39.301159	-89.285080	US
4246382	Olney	38.730881	-88.085320	US
4246595	Pana	39.388931	-89.080078	US
4246659	Paris	39.611149	-87.696136	US
4246757	Pawnee	39.591721	-89.580368	US
4246983	Pinckneyville	38.080330	-89.382027	US
4247379	Pontoon Beach	38.731720	-90.080383	US
4247880	Red Bud	38.211720	-89.994270	US
4248205	Riverton	39.844219	-89.539543	US
4248256	Robinson	39.005322	-87.739189	US
4248284	Rochester	39.749489	-89.531761	US
4248480	Rosewood Heights	38.887829	-90.084831	US
4249704	Sesser	38.091721	-89.050346	US
4249857	Shelbyville	39.406429	-88.790070	US
4249885	Sherman	39.893661	-89.604820	US
4249910	Shiloh	38.561440	-89.897324	US
4250209	Smithton	38.408661	-89.992050	US
4250334	South Jacksonville	39.708660	-90.228180	US
4250399	South Roxana	38.829491	-90.062881	US
4250608	Staunton	39.012272	-89.791206	US
4250627	Steeleville	38.007271	-89.658432	US
4250862	Sullivan	39.599480	-88.607841	US
4250909	Sumner	38.716991	-87.861420	US
4251003	Swansea	38.533939	-89.988991	US
4251141	Taylorville	39.548939	-89.294533	US
